鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
土城區,房地(土地+建物)+車位,新北市土城區中正路１５１巷３５號五樓,23.69,都市：其他:第二種住宅區,,,1081006,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100823,164.0,3,2,2,有,有,17960000,127019,坡道平面,38.35,2000000,預售屋、或土地及建物分件登記案件；,RPRRMLPKJIGGFAF87DA,76.79,7.78,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１７２號十樓,15.83,都市：其他:住宅區,,,1101014,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091013,146.56,2,2,2,有,有,22599600,159134,其他,13.97,1500000,,RPSVNLPKJIGGFAF48DA,74.04,13.33,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段２３７之２號十九樓,24.41,都市：其他:住宅區,,,1101007,土地2建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1081101,228.14,4,2,2,有,有,43000000,198132,坡道平面,24.74,2700000,,RPXNOLPKJIGGFAF28DA,108.96,19.91,0.0,有,0564
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２４６號十樓,12.74,都市：其他:商業區,,,1100131,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,184.75,0,0,0,無,有,26660000,162236,坡道平面,34.29,2250000,,RPTOOLPKJIGGFAF97DA,81.39,17.63,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２３６號二十四樓,15.26,都市：其他:商業區,,,1100327,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,215.47,0,0,0,無,有,35450000,183243,坡道平面,34.29,2250000,,RPUOOLPKJIGGFAF08DA,95.71,23.31,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區民安街８號三樓,36.98,都市：其他:住宅區,,,1101018,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090917,146.34,3,1,2,有,有,15970000,115256,坡道平面,23.83,1850000,,RPPNMLQKJIGGFAF37DA,72.08,7.82,0.0,,
土城區,房地(土地+建物),新北市土城區民安街１０號二樓,32.26,都市：其他:住宅區,,,1101009,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090917,106.99,3,1,2,有,有,12200000,114029,,0.0,0,,RPQNMLQKJIGGFAF47DA,66.45,3.32,0.0,,
土城區,房地(土地+建物),新北市土城區慶安街１６之３號八樓,8.53,都市：其他:第二種商業區,,,1101014,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080614,67.06,2,1,1,有,有,9650000,143901,,0.0,0,,RPSRMLQKJIGGFAF08DA,36.26,7.67,0.0,有,0565
土城區,房地(土地+建物)+車位,新北市土城區學士路２６０號十九樓,21.96,都市：其他:第二種住宅區,,,1070211,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,151.5,2,2,2,有,無,16650000,125296,坡道平面,33.38,1850000,,RPXNMLTJJIGGFAF38DA,73.04,7.57,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷１２號九樓,16.57,都市：其他:住宅區,,,1100903,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,146.15,2,2,2,有,無,21980000,178081,坡道平面,36.2,2400000,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPUQMLTJJIGGFAF38DA,62.56,10.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２６８號十二樓,17.45,都市：其他:第二種住宅區,,,1070320,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,126.53999999999999,2,2,1,有,無,12090000,114212,坡道平面,33.38,1450000,,RPWQMLTJJIGGFAF58DA,56.97,6.52,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５０號八樓,17.45,都市：其他:第二種住宅區,,,1070329,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,126.47999999999999,2,2,1,有,無,12030000,112567,坡道平面,33.38,1550000,預售屋轉讓，轉讓價格新台幣1530萬元正,RPSQMLSJJIGGFAF08DA,56.97,6.46,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５２號十八樓,26.15,都市：其他:第二種住宅區,,,1070305,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,175.69,3,2,2,有,無,18830000,120371,坡道平面,33.38,1700000,預售屋轉讓，轉讓價格新台幣1883萬元正,RPOVMLSJJIGGFAF18DA,87.31,10.19,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５６號十二樓,28.95,都市：其他:第二種住宅區,,,1070303,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,191.8,4,2,2,有,無,20700000,120566,坡道平面,33.38,1600000,,RPTVMLSJJIGGFAF68DA,97.34,11.42,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５６號二十樓,28.95,都市：其他:第二種住宅區,,,1070325,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,191.8,4,2,2,有,無,21350000,123091,坡道平面,33.38,1850000,,RPVVMLSJJIGGFAF88DA,97.34,11.42,0.0,,
板橋區,房地(土地+建物),新北市板橋區忠孝路１９６巷１０之１號七樓,10.78,都市：其他:住宅區,,,1100726,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,80.41,2,2,1,有,無,13900000,172864,,0.0,0,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPUNMLTJJIGGFAF08DA,46.16,6.99,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５２號二樓,26.15,都市：其他:第二種住宅區,,,1070331,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,175.57,3,2,2,有,無,16380000,105000,坡道平面,33.38,1450000,,RPQUMLSJJIGGFAF28DA,87.31,10.07,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５２號十二樓,26.15,都市：其他:第二種住宅區,,,1070410,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,175.69,3,2,2,有,無,17460000,111798,坡道平面,33.38,1550000,,RPTUMLSJJIGGFAF58DA,87.31,10.19,0.0,,
土城區,房地(土地+建物),新北市土城區學士路２５８號十二樓,21.52,都市：其他:第二種住宅區,,,1070325,土地1建物1車位0,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,119.69,2,2,2,有,無,13590000,113543,,0.0,0,,RPQWMLSJJIGGFAF48DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區中正路１５１巷２３號四樓,34.29,都市：其他:第二種住宅區,,,1100930,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100902,195.54000000000002,3,2,2,有,無,20980000,107293,坡道平面,36.6,0,,RPRNMLOJJIGGFAF27DA,98.11,9.92,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區中正路１５１巷４１號十二樓,23.71,都市：其他:第二種住宅區,,,1080728,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100823,164.16,3,2,2,有,有,17900000,125586,坡道平面,38.35,2100000,原承購者第一手108年7月28日購買預售屋價格為17900000，新承購者第二手110年8月30日購買價格為19400000預售屋、或土地及建物分件登記案件；,RPPQMLNJJIGGFAF27DA,76.88,7.78,0.0,,
板橋區,房地(土地+建物),新北市板橋區新海路３６０號四樓,15.21,都市：其他:住宅區,,,1101010,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841002,118.38,3,2,2,有,有,16300000,137692,,0.0,0,其他增建；,RPUPMLRLIIGGFAF18DA,92.95,12.21,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區延吉街４０９號十五樓,24.18,都市：其他:第二種住宅區,,,1101101,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980122,160.66,3,2,2,有,有,19500000,121374,坡道平面,30.68,0,,RPTPMLPLIIGGFAF87DA,77.39,10.36,0.0,有,0571
土城區,房地(土地+建物)+車位,新北市土城區日和街２３號十九樓,29.1,都市：其他:商業區,,,1100930,土地1建物1車位1,十九層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,228.36,3,2,2,有,有,32400000,159487,坡道平面,39.63,2300000,,RPRRMLOJIIGGFAF57DA,102.47,21.26,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段３６０號三十七樓之１２,2.85,都市：其他:住宅區,,,1101012,土地1建物1車位1,三十七層,四十層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,0990715,69.96000000000001,1,1,1,有,有,12300000,251097,坡道平面,28.94,2000000,陽台外推；夾層；,RPPPMLMLIIGGFAF17DA,22.93,3.96,0.0,有,0573
土城區,房地(土地+建物),新北市土城區中央路四段２７９巷２５號九樓,17.24,都市：其他:住宅區,,,1101018,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,136.35,3,2,2,有,有,13610000,99817,,0.0,0,陽台外推；,RPOSMLNJJIGGFAF37DA,89.16,12.25,0.0,,
土城區,房地(土地+建物),新北市土城區學士路２５８號十四樓,21.52,都市：其他:第二種住宅區,,,1070324,土地1建物1車位0,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,119.69,2,2,2,有,無,13700000,114462,,0.0,0,,RPSWMLSJJIGGFAF68DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５８號十八樓,21.96,都市：其他:第二種住宅區,,,1070311,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,153.07,3,2,2,有,無,16300000,122817,坡道平面,33.38,1600000,,RPUWMLSJJIGGFAF88DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５８號二十一樓,21.96,都市：其他:第二種住宅區,,,1070311,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,153.07,2,2,2,有,無,16330000,124321,坡道平面,33.38,1450000,,RPVWMLSJJIGGFAF98DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５８號二十三樓,21.96,都市：其他:第二種住宅區,,,1070210,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,153.07,2,2,2,有,無,15870000,118389,坡道平面,33.38,1700000,預售屋轉讓，轉讓價格新台幣1920萬元正,RPWWMLSJJIGGFAF09DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５２號十六樓,26.15,都市：其他:第二種住宅區,,,1070212,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,175.69,3,2,2,有,無,18800000,120863,坡道平面,33.38,1600000,預售屋轉讓，轉讓價格新台幣1880萬元正,RPXUMLSJJIGGFAF98DA,87.31,10.19,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２６０號三樓,21.96,都市：其他:第二種住宅區,,,1070403,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,161.29000000000002,3,2,2,有,無,14730000,111591,坡道平面,43.18,1550000,,RPTNMLTJJIGGFAF97DA,73.04,7.57,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２６０號九樓,21.96,都市：其他:第二種住宅區,,,1070329,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,151.5,2,2,2,有,無,14990000,113783,坡道平面,33.38,1550000,,RPVNMLTJJIGGFAF18DA,73.04,7.57,0.0,,
土城區,房地(土地+建物),新北市土城區學士路２６０號十四樓,21.52,都市：其他:第二種住宅區,,,1070324,土地1建物1車位0,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,118.12,2,2,2,有,無,13700000,115984,,0.0,0,,RPWNMLTJJIGGFAF28DA,73.04,7.57,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５８號五樓,21.96,都市：其他:第二種住宅區,,,1070403,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,153.07,3,2,2,有,無,14830000,110536,坡道平面,33.38,1600000,第一次預售屋轉讓，轉讓價格新台幣1483萬元正第二次預售屋轉讓，轉讓價格新台幣1910萬元正,RPVOMLTJJIGGFAF28DA,73.04,9.14,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２６６號十五樓,26.33,都市：其他:第二種住宅區,,,1070309,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,174.29000000000002,3,2,2,有,無,18160000,116812,坡道平面,33.38,1700000,預售屋轉讓，轉讓價格新台幣1816萬元正,RPSPMLTJJIGGFAF08DA,87.96,7.85,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２６６號八樓,26.33,都市：其他:第二種住宅區,,,1070317,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,174.29000000000002,3,2,2,有,無,17470000,113690,坡道平面,33.38,1450000,,RPXOMLTJJIGGFAF48DA,87.96,7.85,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５８號二樓,21.96,都市：其他:第二種住宅區,,,1070403,土地1建物1車位1,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,152.95,3,2,2,有,無,14670000,109727,坡道平面,33.38,1550000,,RPPWMLSJJIGGFAF38DA,73.04,9.02,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區學士路２５０號二十二樓,17.45,都市：其他:第二種住宅區,,,1070320,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100723,126.47999999999999,2,2,1,有,無,12910000,118797,坡道平面,33.38,1850000,,RPPUMLSJJIGGFAF18DA,56.97,6.46,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區華江八路３６號十七樓,20.92,都市：其他:第二種住宅區,,,1070704,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100401,163.47,2,2,2,有,有,18900000,137065,坡道平面,40.9,2100000,預售屋、或土地及建物分件登記案件；,RPWQMLMKJIGGFAF97DA,68.8,12.28,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區中華路三段６６號十一樓,16.47,都市：其他:第二種住宅區,,,1100930,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100510,137.26999999999998,3,2,2,有,有,18930000,167425,坡道平面,36.15,2000000,,RPWOMLRJIIGGFBF18DA,59.52,6.22,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷３１號二樓,17.74,都市：其他:住宅區,,,1080817,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,152.87,2,2,1,有,無,11400000,95037,升降平面,46.07,1250000,,RPPPMLSJRHGGFBF48DA,66.57,8.26,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷２５號二樓,16.03,都市：其他:住宅區,,,1080817,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,142.23000000000002,2,2,1,有,無,11000000,101394,升降平面,46.07,1250000,,RPQPMLSJRHGGFBF58DA,59.2,8.3,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區西盛街３１１巷２５號十一樓,12.92,都市：其他:住宅區,,,1081125,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,123.39,1,1,1,有,無,9760000,110709,升降平面,46.07,1200000,,RPOQMLSJRHGGFBF48DA,47.67,6.5,0.0,,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷２９號十二樓,11.21,都市：其他:住宅區,,,1090607,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,69.52,1,1,1,有,無,8200000,117952,,0.0,0,,RPRSMLSJRHGGFBF98DA,44.16,4.64,0.0,,
新莊區,房地(土地+建物),新北市新莊區西盛街３１１巷２５號六樓,15.52,都市：其他:住宅區,,,1081007,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,96.16,2,2,1,有,無,10050000,104513,,0.0,0,,RPTTMLSJRHGGFBF66DA,59.2,8.3,0.0,,
泰山區,房地(土地+建物),新北市泰山區仁愛路１００巷２０號四樓,8.86,都市：其他:商業區,,,1100722,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930601,88.01,2,2,1,有,有,9900000,112487,,0.0,0,陽台外推；,RPQVMLMKIIGGFBF87DA,53.09,9.43,0.0,有,0578
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路１０３號八樓,10.96,都市：其他:商業區,,,1100926,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050811,122.53,2,1,1,有,有,14820000,156612,坡道平面,41.31,2100000,,RPWNMLOKIIGGFBF87DA,48.86,6.67,0.0,有,0580
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段２１１巷７１號八樓,25.46,都市：其他:第五種住宅區,,,1101016,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970819,191.26,4,2,2,有,有,16000000,84936,坡道平面,21.72,1600000,其他增建；,RPWNMLQKIIGGFBF08DA,101.46,13.85,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區思源路２３０巷３５號十三樓,36.0,都市：其他:第二種住宅區,,,1101010,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010118,252.91,4,2,2,有,有,33880000,133961,坡道平面,32.2,0,懸空增建雨遮外推其他增建；,RPWNMLSKIIGGFBF28DA,128.2,21.89,0.0,有,0582
新莊區,房地(土地+建物),新北市新莊區民安西路９７號六樓,16.37,都市：其他:住宅區,,,1101011,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950915,116.39,3,2,2,有,有,12500000,107398,,0.0,0,陽台外推；,RPWOMLLLIIGGFBF77DA,74.61,9.08,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段２０巷２５弄５號六樓,29.09,都市：其他:第五種住宅區,,,1100926,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830819,183.78,4,2,2,有,有,14100000,76722,坡道平面,0.0,0,,RPUTMLNJJIGGFBF18DA,115.98,11.93,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區中山路５６０號十五樓,15.17,都市：其他:中心商業區,,,1101010,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,161.94,3,2,2,有,有,12300000,75954,坡道平面,32.12,0,,RPUOMLKKJIGGFBF47DA,83.05,10.31,0.0,,
五股區,房地(土地+建物)+車位,新北市五股區新城八路２號六樓,17.23,都市：其他:商業區,,,1101010,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,163.66000000000003,3,2,2,有,有,15350000,93792,坡道平面,0.0,0,,RPQPMLPJJIGGFBF57DA,78.61,10.04,0.0,有,0587
新莊區,房地(土地+建物)+車位,新北市新莊區中德路２３號十五樓,16.63,都市：其他:第一種商業區,,,1090204,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100812,159.05,3,2,2,有,有,18500000,131966,坡道平面,36.14,2280000,預售屋、或土地及建物分件登記案件；,RPUUMLOJJIGGFBF38DA,69.8,12.18,0.0,,
新莊區,房地(土地+建物),新北市新莊區中港路１５７號八樓之三,10.88,都市：其他:住宅區,,,1101009,土地3建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,76.12,2,2,1,有,有,11680000,153442,,0.0,0,,RPPOMLPJJIGGFBF37DA,40.23,8.93,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區中港路１５７號十七樓,13.3,都市：其他:住宅區,,,1101016,土地3建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080611,126.53999999999999,2,2,1,有,有,16790000,156106,坡道平面,35.64,2600000,,RPQOMLPJJIGGFBF47DA,50.27,8.31,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段４７２號二樓,16.81,都市：其他:中心商業區,,,1101008,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081107,174.24,3,2,2,有,有,17750000,101877,坡道平面,31.54,0,,RPWOMLPKJIGGFBF18DA,85.33,10.18,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區民富街８７號四樓,18.46,都市：其他:中心商業區,,,1101022,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090122,221.88,3,2,3,有,有,22780000,102668,坡道平面,20.98,0,,RPXOMLPKJIGGFBF28DA,122.29,16.58,0.0,,
五股區,房地(土地+建物)+車位,新北市五股區芳洲九路４０號七樓,29.6,都市：其他:住宅區,,,1101022,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041020,180.69,3,2,2,有,有,16500000,97584,坡道平面,32.1,2000000,,RPTTMLMKJIGGFBF08DA,82.34,15.05,0.0,有,0595
新店區,房地(土地+建物),新北市新店區北宜路一段１０７之３號十一樓,5.89,都市：其他:第四種住宅區,,,1101012,土地3建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870609,67.45,2,1,1,有,有,7200000,106746,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPLIIGGFCF97DA,48.7,5.34,0.0,,
新店區,房地(土地+建物)+車位,新北市新店區合作路５號五樓,15.74,都市：其他:第四種住宅區,,,1101016,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041231,95.56,2,2,1,有,有,11700000,122436,塔式車位,20.74,0,,RPQTMLLJJIGGFCF67DA,46.32,4.41,0.0,有,0596
新莊區,房地(土地+建物)+車位,新北市新莊區民安西路３８４號十七樓之六,23.39,都市：其他:住宅區,,,1101016,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,194.54999999999998,4,2,2,有,有,13880000,71344,坡道平面,0.0,0,,RPSSMLRKJIGGFBF38DA,143.2,18.09,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段２８７號十樓,30.06,都市：其他:第二種住宅區,,,1101010,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040519,140.28,3,2,2,有,有,13450000,106840,坡道平面,28.43,1500000,,RPUSMLRKJIGGFBF58DA,67.53,9.02,0.0,有,0597
五股區,房地(土地+建物)+車位,新北市五股區芳洲九路３８號三樓,19.87,都市：其他:住宅區,,,1101022,土地1建物1車位1,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041020,131.76,2,2,1,有,有,11300000,93317,坡道平面,32.1,2000000,,RPXOMLSKJIGGFBF58DA,54.23,11.07,0.0,有,0599
五股區,房地(土地+建物)+車位,新北市五股區芳洲九路３６號六樓,19.81,都市：其他:住宅區,,,1101022,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041020,131.49,2,2,1,有,有,11380000,94376,坡道平面,32.1,2000000,,RPQQMLSKJIGGFBF08DA,54.05,11.16,0.0,有,0600
新莊區,房地(土地+建物)+車位,新北市新莊區民安西路３９２之３號九樓,16.92,都市：其他:住宅區,,,1100812,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,135.92,3,2,2,有,有,13220000,97263,坡道機械,22.69,0,陽台外推；,RPPSMLQKJIGGFBF97DA,71.25,11.55,0.0,,
深坑區,房地(土地+建物),新北市深坑區文化街３９巷１號十三樓,18.78,都市：其他:住宅區,,,1101018,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831104,117.37,3,2,2,有,有,13300000,113317,,0.0,0,,RPSNMLOJJIGGFCF57DA,83.79,13.9,0.0,有,0603
新店區,房地(土地+建物),新北市新店區永安街８３巷９號八樓,7.43,都市：其他:第三種住宅區。,,,1101019,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820310,40.4,0,1,1,有,有,4480000,110891,,0.0,0,其他增建；,RPWPMLTJJIGGFCF68DA,31.91,3.67,0.0,有,0604
新店區,房地(土地+建物)+車位,新北市新店區十四張路６５號三樓,20.63,都市：其他:住宅區,,,1100321,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100730,150.49,3,2,2,有,有,23000000,179265,坡道平面,37.25,2700000,預售屋、或土地及建物分件登記案件；,RPSOMLMKJIGGFCF57DA,69.73,5.24,0.0,,
金山區,房地(土地+建物)+車位,新北市金山區中正路６６號四樓之１,18.99,都市：其他:住宅區,,,1100930,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080215,98.21000000000001,1,0,1,有,有,5800000,70628,坡道平面,33.08,1200000,申報價格併案申報。建物價格:276萬。土地價格:184萬。車位價格:120萬。預售屋、或土地及建物分件登記案件；,RPXOMLPJJIGGFDF38DA,38.19,3.42,0.0,,
